CustomerID,TransactionDate,TransactionType,Description,Amount
53478,2025-01-18,Transfer,Next fish responsibility Republican.,722.87
53478,2025-01-07,Fee,Bed that born per kitchen item.,891.03
53478,2025-01-20,Withdrawal,Us deep art today until.,81.75
53478,2025-02-10,Fee,Door in drive care spring account body.,1916.48
53478,2025-02-16,Transfer,Stand occur return rich short.,734.99
53478,2025-03-03,Payment,Some away democratic nothing door.,-751.57
53478,2024-12-17,Transfer,Baby then property hotel star.,885.09
53478,2025-03-11,Withdrawal,Type part everyone.,-712.94
53478,2025-03-18,Deposit,Less realize worker key six guy.,221.47
53478,2025-03-22,Deposit,Want actually thus center treat.,681.72
53478,2025-03-15,Payment,Instead reduce crime fall stage could.,1499.84
53478,2025-03-10,Withdrawal,Listen break very.,1943.12
53478,2025-01-08,Fee,Court by move.,1526.17
53478,2024-12-28,Transfer,Arrive live federal.,293.89
53478,2025-01-26,Transfer,Half hospital job task role executive.,253.41
53478,2025-02-04,Payment,Safe sit return friend pay.,1941.79
53478,2025-01-08,Withdrawal,Story who ahead general environmental.,1875.31
53478,2025-01-13,Payment,Conference nearly action paper sure.,-249.98
53478,2024-12-16,Withdrawal,Sometimes brother think behind audience.,-283.03
53478,2025-03-14,Deposit,Blood street field political argue.,-1668.73
31570,2025-03-19,Payment,Body we dark.,-26.29
31570,2025-01-09,Deposit,Husband fear meeting.,1742.85
31570,2025-02-09,Payment,Baby size continue treatment.,953.91
31570,2024-10-07,Withdrawal,Institution thing social strong for.,1427.15
31570,2024-09-26,Withdrawal,Focus upon wish.,-1790.53
31570,2024-08-31,Fee,Machine red million final southern charge.,60.32
31570,2025-01-25,Transfer,Check rule think.,1939.66
31570,2024-11-13,Payment,Design these off ago woman property.,-767.09
31570,2024-10-20,Deposit,Despite also individual.,-1529.52
31570,2025-01-18,Withdrawal,White model data care least quickly.,-1855.01
31570,2025-03-08,Deposit,Father television low.,-510.61
31570,2024-11-30,Withdrawal,Event nation dog his.,-421.77
31570,2024-10-17,Transfer,Know describe protect bring.,-582.8
31570,2024-10-19,Deposit,Most card might.,-1266.22
31570,2024-11-08,Transfer,Account peace site all site heart.,-920.17
31570,2025-03-01,Fee,Drive during teacher record.,1957.95
44967,2025-02-09,Withdrawal,Early you final three skin compare.,-425.85
44967,2025-02-22,Fee,In painting skin specific.,1335.45
44967,2025-02-08,Deposit,Bill best this.,-1614.43
44967,2025-02-21,Fee,Kind say culture floor matter.,1142.51
44967,2025-03-19,Transfer,Phone religious spring stuff budget maintain.,-1803.83
18049,2024-05-19,Transfer,Light knowledge including meet push themselves.,-1145.84
18049,2022-07-23,Deposit,Reach effect conference field.,687.2
18049,2025-03-08,Deposit,Of positive over market partner.,120.33
18049,2021-04-27,Fee,Land southern or.,-1439.98
18049,2021-06-12,Withdrawal,Decade focus child.,-1392.06
18049,2021-12-29,Withdrawal,Big production find.,-996.45
18049,2022-10-31,Transfer,Risk lot each.,443.58
18049,2021-09-20,Deposit,Letter provide air hard.,528.55
18049,2021-12-18,Payment,House stage visit chance.,1811.05
18049,2021-08-20,Fee,None center trade culture occur office.,1377.59
18049,2020-06-17,Fee,Moment west his unit enjoy third.,967.07
18049,2025-03-02,Withdrawal,That them way certain.,-1112.52
18049,2023-12-26,Deposit,Enter we there.,-1797.5
18049,2022-03-20,Fee,Successful bank often training suggest college.,-1781.25
18049,2021-04-16,Transfer,Middle candidate simply general writer financial.,1528.02
18049,2024-12-10,Payment,Like also toward spring.,-431.49
18049,2023-10-04,Payment,Rate one throw these moment.,-1015.67
18049,2022-07-05,Deposit,Report the magazine blue rest somebody.,-389.39
18049,2020-11-15,Payment,Even institution manage message.,-426.82
18049,2024-03-31,Fee,Member without half.,-476.73
18049,2024-10-17,Transfer,Career wonder both.,-1487.14
18049,2020-10-03,Payment,Training begin front.,-184.54
18049,2020-12-22,Withdrawal,Follow high short include thought think.,1393.54
18049,2021-05-19,Payment,Place factor consumer order.,1687.07
18049,2024-09-26,Withdrawal,Body article read technology type.,1443.58
18049,2021-07-31,Payment,I tend total site choose wonder.,1935.43
18049,2022-05-06,Deposit,Kid rather risk network left player.,-1598.12
18049,2024-06-24,Payment,Moment almost moment among current.,-449.16
10641,2025-02-21,Deposit,Another able recent number.,585.76
10641,2024-03-26,Payment,Medical treatment quality friend.,860.76
10641,2024-10-07,Transfer,Seven firm particular.,-1056.99
10641,2022-08-23,Transfer,Between sit truth now study.,1937.14
10641,2025-03-04,Deposit,Her need month economic.,985.9
10641,2023-08-30,Fee,Future paper yes.,1442.07
10641,2024-05-11,Payment,Watch practice key able.,-347.26
10641,2023-01-15,Payment,Pay serious model.,-676.57
10641,2024-04-29,Payment,Become go field.,-425.45
10641,2023-01-02,Fee,Position over race until travel.,-659.52
10641,2022-12-29,Payment,Fear people adult discuss.,-1714.85
62098,2024-11-21,Fee,Office character spend industry indeed eight.,553.6
62098,2024-12-08,Transfer,I medical foot ready data.,1858.76
62098,2024-10-30,Fee,Would seat choice whole south not.,-869.55
62098,2025-02-12,Withdrawal,Writer finish suffer realize accept.,928.24
62098,2024-11-10,Deposit,Six family most no population.,1065.83
62098,2025-02-09,Transfer,Response card control nation arm join.,288.22
62098,2025-03-03,Transfer,Near drop near.,1061.01
62098,2025-01-19,Transfer,As four environmental still imagine fast.,365.07
62098,2025-03-14,Deposit,Goal election child method social general.,-1184.21
62098,2024-12-10,Payment,Face candidate rather institution police discuss.,-283.59
62098,2024-12-06,Transfer,Foreign level big.,1887.57
62098,2025-02-09,Fee,During claim woman treat everything.,719.88
62098,2024-11-08,Fee,Radio or single get.,1200.51
62098,2024-12-18,Transfer,Ball offer defense surface watch.,-634.51
62098,2025-01-06,Deposit,Interview affect item teacher.,-1131.63
62098,2025-02-27,Deposit,Admit friend hair memory research.,552.23
62098,2024-12-11,Withdrawal,Shoulder agree among oil today grow.,1247.2
62098,2024-11-22,Fee,Suffer arrive offer conference age suggest.,-858.83
62098,2025-02-04,Payment,Four how middle trial.,1361.34
62098,2024-10-26,Transfer,Candidate lawyer project use bit shoulder.,1257.73
62098,2025-02-06,Withdrawal,Plant worker something information.,-1513.87
62098,2024-12-14,Deposit,There minute stop democratic power.,-1956.36
62098,2024-11-23,Withdrawal,Nothing over guy.,-1468.62
62098,2025-01-18,Payment,Check involve happy thank recently.,1005.45
71061,2024-01-01,Fee,Discussion but indicate.,615.23
71061,2024-10-08,Fee,Article project student because sit enter.,-1003.25
71061,2024-05-30,Fee,Ground student material member point.,1994.22
71061,2024-11-02,Fee,Thus major career read community old.,1441.7
71061,2024-01-03,Deposit,Out others history scientist without.,-659.79
71061,2024-05-16,Transfer,Board situation there.,-940.04
71061,2025-02-04,Withdrawal,Page to everybody throughout west strategy.,-1921.18
71061,2024-06-16,Deposit,Imagine international lot.,-754.53
71061,2024-02-11,Fee,Field few operation cut final.,-24.98
71061,2024-11-20,Transfer,Charge thing piece marriage general.,1530.62
71061,2024-09-19,Fee,Response seem finally cost language.,1810.04
71061,2024-01-26,Fee,Agreement song prepare.,1964.68
71061,2025-02-15,Withdrawal,Success visit wish.,-475.57
71061,2024-05-12,Deposit,Make spend kitchen.,-88.96
71061,2024-09-25,Payment,Include wide go late.,-1371.29
98535,2023-12-27,Deposit,Represent agree true involve political day.,-1301.78
98535,2024-11-09,Fee,Along ahead bank.,390.54
98535,2025-02-11,Withdrawal,Summer between technology site within.,-1773.65
98535,2024-03-13,Transfer,Generation me tell feel off amount.,-1483.2
98535,2023-08-30,Deposit,Agent always report return.,-157.66
98535,2023-11-03,Withdrawal,Anything across perhaps human marriage.,431.02
98535,2024-10-15,Fee,Forward national environment home.,-1954.26
98535,2023-07-30,Withdrawal,Enjoy leader newspaper entire maybe song.,580.1
98535,2023-11-04,Payment,Read floor executive feeling economy this.,-1461.06
98535,2023-06-07,Transfer,Structure owner usually but.,-1670.44
98535,2023-11-30,Deposit,Red less down.,646.88
98535,2024-04-04,Transfer,Order first blood miss move fly.,1761.33
98535,2023-11-19,Withdrawal,Father outside detail such answer.,-1066.59
98535,2023-05-25,Transfer,Middle surface north deep accept.,400.34
98535,2024-04-13,Payment,Person with those father.,1247.03
98535,2023-10-13,Deposit,Line plan least relationship wind.,1920.94
98535,2023-05-28,Withdrawal,Lead amount remember memory option.,-1461.72
98535,2023-11-09,Deposit,Choice field find concern car forward.,-588.36
98535,2024-03-10,Transfer,Chair I when a door buy.,1414.02
98535,2023-03-26,Payment,Very ground guy.,-1163.96
98535,2024-10-29,Withdrawal,Garden model carry simply office.,-1882.64
98535,2023-10-29,Deposit,Offer a born under thank.,-728.95
98535,2024-07-17,Payment,Senior for field put away crime.,-1508.12
98535,2024-05-12,Fee,Article defense force keep successful.,-854.93
98535,2023-04-10,Transfer,Worker fall order.,-290.19
90807,2025-03-09,Withdrawal,Glass adult score late exactly crime.,-231.48
90807,2025-03-22,Payment,Evidence article down.,1468.12
90807,2025-03-19,Transfer,Always doctor party few or.,152.41
90807,2025-03-09,Transfer,Executive behind nothing such toward.,-243.75
90807,2025-03-16,Payment,Capital weight before series role.,611.75
90807,2025-03-17,Withdrawal,Sort admit various consider might yeah.,-1133.3
90807,2025-03-10,Transfer,Current argue protect treat.,1590.76
90807,2025-03-18,Payment,Project interest wait consumer real.,362.71
90807,2025-03-15,Transfer,Job defense everyone page hospital manage.,433.08
90807,2025-03-08,Transfer,Study detail another mind end.,-868.1
90807,2025-03-14,Deposit,Carry affect with human politics care.,1992.05
48833,2024-01-29,Fee,Would number lose between put.,1788.03
48833,2024-10-12,Deposit,Situation discuss side month ahead.,-816.25
48833,2023-11-07,Withdrawal,Huge office local environment such.,1117.38
48833,2024-04-08,Payment,Factor agree economy.,1022.87
48833,2024-07-11,Payment,Need home hundred son.,27.41
48833,2023-08-28,Transfer,School use debate Congress capital.,-1455.09
48833,2025-02-07,Withdrawal,Chance her sea enough life director.,1284.59
48833,2024-08-03,Fee,Structure artist image song least education.,-345.79
48833,2023-08-24,Withdrawal,Director PM red religious both listen.,-1472.73
48833,2023-09-07,Withdrawal,Less center history break.,-413.95
48833,2025-03-08,Fee,Window reflect ok watch father process.,228.76
48833,2024-01-06,Payment,Four leave phone rock quickly.,-1961.84
48833,2025-02-01,Deposit,Foreign wife style manager investment.,990.11
48833,2023-08-25,Payment,Personal serve national her either project.,1815.2
48833,2025-02-02,Deposit,With stand call personal feel behind.,-981.01
48833,2024-05-29,Transfer,Be science their activity.,-744.09
48833,2024-01-08,Payment,Quality morning TV.,-1158.24
48833,2024-10-24,Deposit,Animal contain change.,205.65
48833,2023-10-17,Payment,Nation reduce deal.,-412.49
48833,2025-02-23,Withdrawal,Until operation need especially marriage.,-128.49
48833,2024-03-29,Withdrawal,Wind much Mrs camera building miss.,-532.57
48833,2024-04-13,Fee,Able surface international show successful evidence.,-295.36
48833,2025-02-27,Fee,Series myself check wife choice certainly.,-1602.29
48833,2023-12-19,Transfer,Opportunity those region.,-440.49
48833,2023-08-25,Deposit,Audience any determine rich rather.,1556.23
95578,2025-03-13,Transfer,Full buy generation couple leave.,-1161.52
95578,2025-02-06,Withdrawal,Business town it.,997.39
95578,2025-03-10,Fee,Suggest ever shake free back.,-641.94
95578,2025-03-19,Payment,Pay central poor.,-1760.78
95578,2025-03-06,Fee,Information themselves it.,1411.27
95578,2025-01-25,Transfer,Could consumer line various perhaps.,1808.18
95578,2025-03-12,Withdrawal,Learn shake quality would.,796.29
95578,2025-02-17,Transfer,More financial base.,-768.17
95578,2025-03-07,Deposit,Alone increase fly material.,213.04
19280,2025-03-19,Withdrawal,Few series image.,-292.47
19280,2025-03-20,Fee,Board magazine too exactly.,-811.0
19280,2025-03-14,Payment,Property they PM table.,-1362.37
19280,2025-03-15,Payment,Present indeed environment feeling dinner common.,-844.76
19280,2025-03-14,Payment,Market white establish.,-911.33
19280,2025-03-15,Deposit,Listen send another they.,-1858.43
19280,2025-03-17,Deposit,Herself green than produce newspaper.,1941.8
19280,2025-03-14,Transfer,Scientist western meet behind but term.,-188.34
19280,2025-03-20,Transfer,Thank boy better blood important.,1102.34
19280,2025-03-18,Transfer,War occur magazine per.,1256.66
19280,2025-03-15,Fee,Issue American real large leader.,-904.19
19280,2025-03-21,Withdrawal,Attention unit half already.,428.01
19280,2025-03-20,Payment,Energy admit head.,-1291.32
19280,2025-03-22,Payment,Energy might price.,1351.59
19280,2025-03-22,Deposit,Simply me us weight able.,-1535.21
99188,2025-01-23,Deposit,Gas coach test nation.,-1361.27
99188,2024-06-02,Transfer,Drive difficult current loss until.,-787.91
99188,2022-02-22,Payment,Threat number than between.,-567.08
99188,2022-08-03,Payment,Manager build old any.,769.99
99188,2023-07-21,Fee,Capital whose sell design whom shake.,-602.0
99188,2021-08-13,Deposit,Threat present yes nor improve difference.,-426.43
99188,2022-05-11,Fee,Require necessary food grow end reach.,-1237.58
99188,2021-06-26,Fee,Away some call series customer.,935.25
99188,2022-05-19,Transfer,Energy chair serious between impact.,-935.59
99188,2020-09-28,Transfer,Budget beat degree away environmental.,795.94
99188,2024-09-17,Transfer,Treat season image measure heart throw.,-1450.45
99188,2023-05-22,Withdrawal,Project simply suggest cause decide.,718.03
99188,2022-08-19,Withdrawal,Newspaper fly next beautiful audience large.,-578.1
99188,2021-08-10,Deposit,Expert thought claim design.,-1562.72
99188,2024-01-31,Deposit,Military show civil eat although new.,-840.1
99188,2025-01-06,Deposit,Throw interesting firm threat late final call.,71.43
99188,2023-03-07,Transfer,Visit including seat without avoid.,-805.12
99188,2022-12-07,Transfer,School enjoy meet service.,-96.69
99188,2022-01-24,Transfer,Manager north receive effect role.,-1014.42
99188,2022-05-25,Payment,Television now maintain threat employee.,-1069.88
99188,2022-05-19,Deposit,Already address official step network rule.,-1852.23
99188,2023-10-26,Withdrawal,Medical approach arm.,1477.25
50164,2025-03-04,Transfer,Day little price leave certainly.,1731.17
50164,2024-11-06,Withdrawal,Else he boy public.,-210.76
50164,2025-01-30,Deposit,President hotel instead.,387.54
50164,2024-12-01,Deposit,Mean author data page might.,-1552.7
50164,2025-03-21,Deposit,Although beyond race.,-1014.96
50164,2024-11-18,Fee,Drop pattern vote those table trade.,1844.71
50164,2024-11-29,Withdrawal,Good shoulder different popular.,-1935.68
50164,2025-03-06,Payment,Toward soldier safe.,-1530.13
50164,2025-03-07,Payment,Interview cup manage not friend reason.,-1438.05
50164,2025-02-13,Fee,Ready report future trip.,-1614.74
50164,2025-01-10,Withdrawal,Every who attorney.,-1509.85
50164,2025-03-17,Deposit,She much end center when just.,1876.08
50164,2024-12-30,Payment,About to late contain table knowledge.,1914.46
50164,2024-12-27,Transfer,Trial continue wait situation.,-817.04
50164,2025-03-19,Transfer,Able fire when.,-525.47
50164,2024-11-07,Fee,Leader team effort.,1554.09
50164,2025-02-03,Transfer,Fire expect election.,-1246.82
50164,2024-10-28,Transfer,Seat conference during example from democratic.,-1147.84
50164,2024-11-04,Payment,Sometimes all individual democratic.,288.58
50164,2025-02-09,Deposit,Thought many know east rise.,-1770.38
50164,2025-01-22,Fee,Six what specific someone together floor.,1666.42
50164,2025-03-07,Deposit,Stand wonder wish one ever.,68.22
50164,2024-12-12,Deposit,Member available short.,-1231.17
50164,2025-01-07,Withdrawal,Office better all cover town institution.,892.81
50164,2025-02-27,Deposit,Lay season let growth participant or.,-1874.14
50164,2025-02-09,Transfer,Win space public school.,-1751.8
50164,2025-02-05,Withdrawal,Join page paper ground.,-1640.8
50322,2022-12-06,Withdrawal,Talk necessary edge him trip.,346.91
50322,2020-11-19,Deposit,Man card real since sing.,-1011.57
50322,2022-11-11,Payment,Try else tree little fine should.,-299.93
50322,2023-04-04,Payment,Growth customer within executive.,-769.72
50322,2023-04-24,Transfer,Can face education ground investment this.,738.65
50322,2023-01-30,Withdrawal,Drug issue if one crime old.,95.07
50322,2025-02-05,Payment,Push spend our boy quickly.,-1010.49
50322,2021-10-10,Transfer,Pressure television oil language.,1391.77
50322,2021-03-29,Transfer,Reflect cost task.,328.9
50322,2021-08-19,Transfer,Sister soon ability never wall lot.,-62.19
50322,2024-05-11,Fee,Area live toward own.,-36.04
50322,2023-04-23,Payment,Understand southern difficult identify relate.,-852.72
50322,2020-12-31,Payment,Director staff let student partner.,984.28
50322,2022-12-17,Withdrawal,As reality your.,-1152.39
43802,2021-05-10,Deposit,Cover loss church.,94.44
43802,2023-10-20,Withdrawal,Single almost heart the.,-419.51
43802,2021-11-07,Transfer,Now hard push.,1739.87
43802,2021-10-31,Fee,Present speech first at last.,-668.15
43802,2020-10-15,Fee,Per kid bad.,-1154.11
43802,2022-07-10,Transfer,Small city great feeling.,-3.74
43802,2020-09-30,Payment,Across seven country get character.,674.37
43802,2020-12-28,Payment,Matter wear without.,-1190.39
43802,2023-11-04,Deposit,West argue budget magazine include.,-506.89
43802,2022-12-28,Transfer,Hand herself sister price agency.,-1302.34
43802,2021-12-12,Transfer,Statement but less.,1837.17
43802,2025-03-12,Withdrawal,Again do data role.,596.1
43802,2021-09-25,Payment,Style something almost able administration.,1011.05
43802,2024-11-12,Payment,Wind order affect line add action.,416.74
43802,2022-06-27,Withdrawal,Teach somebody factor daughter reduce somebody.,1899.5
43802,2024-04-17,Transfer,Hope mind expect like.,-475.65
43802,2024-12-21,Deposit,Rate drug else her.,-421.6
43802,2020-09-05,Transfer,Design this agreement seven these wall.,1577.74
43802,2023-01-05,Withdrawal,Often dream development seem.,-1496.88
43802,2022-04-26,Transfer,Main remain make together senior institution.,1982.78
43802,2021-10-20,Payment,Leg change be model wife.,-1688.94
43802,2022-06-01,Transfer,Each first walk.,1737.34
43802,2021-11-08,Deposit,Window response parent just while occur.,-1531.83
43802,2023-03-20,Payment,Down clear bag that good industry.,-614.35
43802,2021-11-13,Fee,Series public size.,-1563.06
43802,2023-03-26,Fee,Affect free image hair identify.,-525.6
43802,2024-12-11,Withdrawal,Government civil quite political wait about.,-492.92
43802,2021-06-18,Deposit,Trial fly exist step case player.,549.75
2499,2023-03-31,Deposit,Then security present.,1299.71
2499,2023-04-24,Payment,Up own art.,-1237.62
2499,2023-07-31,Deposit,Trade person include successful today next.,-1260.47
2499,2023-09-08,Transfer,Every worker herself you.,-689.56
2499,2024-08-26,Deposit,Area upon vote.,-1435.08
2499,2023-01-12,Transfer,Truth music carry form.,-997.9
2499,2023-12-02,Fee,Political try behavior chair man.,-1869.11
2499,2022-10-21,Deposit,Read our follow available.,504.06
2499,2024-07-05,Fee,Room huge degree floor.,41.48
2499,2024-06-11,Fee,Wall boy such feeling ten six.,-1590.37
2499,2025-02-07,Payment,Economic beyond arm.,-1659.1
2499,2023-01-11,Payment,Tend treat record sing.,-145.98
2499,2022-12-28,Withdrawal,Couple understand exactly.,-1384.61
2499,2025-01-05,Withdrawal,Loss key interview require.,-1748.59
2499,2024-06-26,Payment,Treatment type certainly decision allow decide.,295.43
2499,2024-04-30,Deposit,Within service scientist.,-339.68
2499,2023-11-04,Deposit,When consumer glass smile perform.,1995.67
2499,2024-07-22,Transfer,Interest door themselves best arm enjoy.,1413.54
2499,2024-04-21,Payment,Send street though especially.,-163.0
2499,2023-12-25,Fee,These popular seat benefit society to.,-601.87
2499,2023-05-11,Payment,Interest light ready throughout radio.,-876.66
2499,2024-07-18,Withdrawal,Sometimes too put.,38.2
94701,2024-06-09,Withdrawal,Know our report.,-453.76
94701,2024-11-06,Transfer,Nice show next.,1216.78
94701,2024-08-18,Fee,Field anything give try.,1298.99
94701,2024-03-15,Payment,Newspaper force pattern great.,1375.36
94701,2024-09-04,Transfer,Try look stop here agent.,-1778.59
94701,2024-04-30,Fee,Admit talk voice.,841.71
94701,2024-05-31,Transfer,Game bar play oil also particularly.,-1095.8
94701,2024-06-27,Payment,Exactly attack trade notice condition energy.,-1027.83
94701,2025-01-13,Transfer,Citizen hot management.,-1884.34
94701,2024-03-06,Transfer,A can seek.,1860.78
94701,2025-02-22,Payment,Age media skin.,1057.18
94701,2024-04-10,Deposit,Military instead cultural former measure perform.,1358.88
94701,2024-12-27,Payment,Tax ago expert attention word.,-1718.27
94701,2024-06-13,Deposit,His popular them.,765.18
94701,2024-04-01,Payment,No night out feel common.,434.98
94701,2024-12-23,Payment,Series team I analysis east.,-203.84
94701,2025-01-22,Payment,Main who even.,68.34
94701,2024-11-06,Transfer,Act same debate street inside.,-1481.85
94701,2024-02-28,Deposit,Only treat smile everybody catch for education.,-1153.12
94701,2024-12-24,Withdrawal,Identify who special visit.,104.57
94701,2024-04-02,Payment,Sound task clear leader hour.,640.29
94701,2024-11-26,Withdrawal,Avoid share politics difficult.,-1183.11
94701,2024-10-08,Payment,Technology culture present.,-1607.86
94701,2024-11-26,Deposit,Performance tree of mean.,812.23
94701,2024-01-11,Withdrawal,Sure book animal kind order.,969.76
94701,2025-02-10,Withdrawal,Work indeed order government watch media.,-1392.72
53639,2023-05-08,Payment,Along employee by billion hold.,-704.92
53639,2025-02-05,Deposit,Kid yourself bit when sort line.,1012.38
53639,2024-08-27,Payment,Wish civil return.,-1581.58
53639,2024-10-16,Deposit,Our thing down former human doctor.,897.64
53639,2023-08-25,Fee,Strategy house claim compare song force.,-1568.06
53639,2024-01-04,Withdrawal,Task response job.,677.08
53639,2025-01-04,Payment,Eight that himself order.,-52.75
53639,2022-09-21,Payment,Join change old party.,82.54
53639,2023-06-16,Deposit,Form husband number music never.,-1955.24
53639,2024-04-11,Payment,Stop day thus force available increase ground.,15.6
53639,2024-12-14,Payment,Reduce everything difficult any lose fill.,1888.03
53639,2022-09-27,Transfer,Guess sport choice.,13.05
53639,2023-06-24,Transfer,Save measure our rest again eye.,1500.28
53639,2023-05-03,Deposit,Class as cause sit its.,722.91
53639,2023-08-31,Deposit,Possible sport present.,-314.01
53639,2022-12-23,Transfer,Light appear receive effort kitchen.,358.85
53639,2023-03-26,Transfer,Kind marriage within paper.,-1124.06
53639,2023-12-30,Fee,Bar source party dog seven.,-789.62
56268,2024-03-09,Payment,Carry north voice number.,-958.05
56268,2022-12-21,Transfer,Quickly reason against plan.,148.77
56268,2024-07-26,Withdrawal,May never mean perform fear majority.,1262.16
56268,2024-03-10,Transfer,Police wonder sign image up while.,-116.29
56268,2022-11-29,Transfer,East age million who commercial PM.,293.53
56268,2022-08-16,Deposit,Move item exactly.,-1557.35
56268,2023-11-17,Fee,Example large buy.,1846.63
56268,2025-02-22,Deposit,Increase heart visit artist.,-1466.12
56268,2024-07-17,Transfer,Respond fire three step.,90.04
56268,2022-12-23,Transfer,History act bank know cell.,370.58
56268,2023-03-03,Transfer,Center population instead.,-1866.22
56268,2022-12-18,Fee,Because learn ball.,770.21
56268,2023-05-29,Transfer,Until read environmental city.,716.26
56268,2024-08-30,Payment,Too every side rich bring.,903.48
56268,2024-09-25,Transfer,Test positive suffer pay week.,-614.86
56268,2023-12-05,Deposit,Young once full.,-418.77
56268,2025-02-22,Transfer,Relate significant way wear view.,481.31
56268,2023-08-24,Fee,President floor cut.,-840.82
56268,2025-03-02,Deposit,Put feeling until heart.,-451.45
56268,2023-03-04,Transfer,Range sport moment site forget their.,-26.21
56268,2023-12-01,Payment,Give lot culture day house.,597.87
56268,2024-10-06,Fee,Executive job worker.,1357.08
56268,2023-04-10,Withdrawal,Raise notice money upon somebody.,-1010.23
56268,2022-09-07,Deposit,Girl great fill a.,143.02
56268,2025-02-14,Deposit,Degree keep start source full.,-704.31
56268,2024-05-11,Deposit,Walk involve be night.,-779.95
56268,2024-07-21,Withdrawal,Sell participant open six miss opportunity.,-1914.26
56268,2024-07-17,Transfer,Explain high include.,-1186.75
91356,2022-11-01,Transfer,Interesting professional community hair bad country.,324.85
91356,2025-01-25,Withdrawal,Hard teach response authority school green.,1130.44
91356,2022-04-25,Transfer,Society available hold right agreement condition.,1135.61
91356,2022-05-03,Fee,Piece history concern.,927.78
91356,2024-11-10,Fee,Social leader whole might.,532.69
91356,2023-06-22,Transfer,Deep western some.,-252.51
91356,2022-02-12,Fee,Attack central magazine present.,1401.41
91356,2023-06-20,Deposit,Camera follow model land.,800.5
91356,2023-06-22,Transfer,Chair different anyone term.,-902.48
91356,2022-11-01,Fee,Must white every.,-892.29
91356,2023-11-01,Deposit,Public court note unit wonder consider.,-949.88
91356,2024-06-08,Fee,Most citizen east yourself design us.,-1347.02
91356,2021-12-08,Deposit,Position myself interest.,205.45
91356,2023-05-05,Transfer,Perform owner generation effort over.,1595.91
91356,2025-03-05,Payment,Could hear quite music.,-1404.08
87670,2025-03-02,Transfer,Outside maybe decide eat.,1183.89
87670,2025-03-04,Deposit,Send gun work laugh once.,-1638.26
87670,2025-02-27,Deposit,Debate rich while.,1444.64
87670,2024-12-12,Fee,Town argue source parent movie effort.,-471.12
87670,2024-12-27,Deposit,Church decide then.,1074.82
87670,2024-12-23,Transfer,Put mention skill.,-1289.96
87670,2024-12-19,Payment,Approach painting truth certainly.,-1726.8
87670,2025-02-13,Transfer,Without if life.,-1155.7
87670,2025-01-22,Transfer,State market tough.,-306.52
87670,2025-01-09,Transfer,Ten happy somebody per bank expert.,751.1
87670,2025-03-17,Withdrawal,Employee respond indeed.,417.0
87670,2025-01-13,Withdrawal,Everybody lose be continue end.,1011.53
87670,2025-01-19,Deposit,Determine respond adult store appear.,231.07
87670,2024-12-25,Transfer,Republican community end issue.,-1979.22
87670,2025-02-25,Withdrawal,Everyone store age news decade.,240.53
87670,2025-02-08,Deposit,Will begin various employee during.,1851.45
87670,2025-02-10,Deposit,Leg through face event read.,756.39
87670,2024-11-22,Fee,Thank seat care man.,-991.03
87670,2024-12-12,Deposit,Air season upon.,-661.69
87670,2025-02-27,Withdrawal,Social billion enter past.,1028.42
87670,2025-01-12,Payment,Left debate relate.,240.82
87670,2024-12-17,Deposit,Whose project his town benefit person.,545.89
87670,2024-12-09,Withdrawal,Book admit hard.,-1218.61
87670,2024-12-30,Payment,Response admit forward industry science blood.,368.91
59169,2025-02-18,Payment,Area sometimes decision similar coach.,-1757.76
59169,2025-03-06,Withdrawal,Such author goal together agent off.,1597.95
59169,2025-03-06,Fee,Group from realize break crime.,382.73
59169,2025-02-28,Payment,Push give garden some commercial government.,-1554.62
59169,2025-02-28,Withdrawal,Tonight successful system fall source.,-1573.52
59169,2025-02-06,Fee,Every its member rate.,-710.38
59169,2025-02-16,Payment,Role because production so.,1422.82
59169,2025-02-09,Transfer,Social character radio president reveal.,-953.53
59169,2025-02-01,Withdrawal,Woman leave contain resource conference pretty.,1487.2
59169,2025-03-03,Payment,People upon subject home age remember.,1909.07
59169,2025-03-18,Deposit,Mrs present certain southern soldier serve.,-264.18
59169,2025-03-14,Payment,Serve specific control trip.,-865.96
59169,2025-03-19,Fee,Involve own me.,113.52
59169,2025-02-05,Transfer,Heart organization mission.,1638.92
59169,2025-02-23,Transfer,Room hour rate.,32.16
59169,2025-01-28,Payment,Head machine his.,-1971.26
59169,2025-03-09,Deposit,Behavior several able relationship their part fire.,1227.8
59169,2025-01-30,Deposit,Mind unit listen old room role.,-1654.22
59169,2025-03-03,Withdrawal,Quality for race agency keep.,1805.07
59169,2025-02-10,Fee,Poor feeling theory foot budget line kitchen.,-1116.14
59169,2025-02-16,Transfer,Want many mission not.,1142.02
59169,2025-03-13,Transfer,Service shoulder identify treat risk.,-1724.12
59169,2025-02-12,Deposit,Government however southern safe meet.,-505.47
59169,2025-03-11,Withdrawal,Race activity everybody second measure.,1632.38
59169,2025-02-28,Deposit,Decision social born culture.,474.93
59169,2025-02-05,Fee,Carry science would vote.,532.77
59169,2025-03-06,Deposit,Up sense military his describe much.,642.64
59169,2025-03-19,Transfer,Quality win eight fast stage who.,-808.91
15963,2024-07-19,Deposit,Million particular challenge image pass.,-1931.05
15963,2024-02-08,Fee,Standard difference begin.,531.85
15963,2024-12-07,Fee,Truth but child computer record.,-1684.68
